model,resize,variant,seed,epochs,endpoint,top1,native_image_size,patch_size,validation_batch_size,resumed_within_same_job,summary_path,summary_sha256,args_sha256,manifest_path,manifest_sha256,completion_path,completion_sha256,checkpoint_path,recorded_checkpoint_sha256,fresh_checkpoint_hash,checkpoint_parity_receipt,parity_receipt_sha256,runtime_tree_sha256,protocol_sha256,created_at,completed_at,audit_pass
mn_l4,192,spatial_r1,42,200,epoch199_ema_top1,69.88,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r192/seed42/summary.csv,e56cfb1e197deaccb69a0a8d97d29c7b22926dfb35c630fc0a430ddd62c6801d,64012d8e633b45af1c5a63014cda7728789d3894577efb759f0c94ef339d67f1,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r192/seed42/manifest.json,08d234c5e8f048a3c36fa5d0875405e11586829844dd7b01af01c61646ee59dc,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r192/seed42/completion.json,bf2c5d15268cf9fac6ee60f27bda19e77378cf71caf55f27b24ac980380b0f74,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r192/seed42/last.pth.tar,890ad09f38900a45b4d90775a62efef996495a604e31ff8e9e214c50be6f35e4,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r1_r192_seed42.json,902245bae38a9a2de16b261a294593e88ca8dfd50fc9ce74252bbb92caf18b1e,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T19:27:07+00:00,2026-08-18T01:16:29+00:00,True
mn_l4,192,spatial_r2,42,200,epoch199_ema_top1,71.15,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r192/seed42/summary.csv,5d01bf5e3f46e4b92bd699901600b56ad4cfc6856466435cbe97b31a9b1f26da,bdf16a5712157605d5a430c802063998627032890b0206dda2c71a6c4587f0d0,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r192/seed42/manifest.json,7da7521fdcd55831b02443769eb226a648763758ee95b397fbf4904595f2c3f3,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r192/seed42/completion.json,350dcba61bd14644749ceb5a85c5ab3233492421725d3785911f829972074643,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r192/seed42/last.pth.tar,2f9dff70fbb3a796cbb0e4fccb1dcc394cbde744971eab7123a67196108f8476,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r2_r192_seed42.json,44a5504904d24cae48b5fd5f605e1452cb149fc2bcc7ae78a09ec9559907c4b1,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T20:14:18+00:00,2026-08-18T01:40:41+00:00,True
mn_l4,192,spatial_r3,42,200,epoch199_ema_top1,71.27,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r192/seed42/summary.csv,eb2f9d22358b85cffdd840bd5b4158547f1be2d4b9ca76f0b899deb3d8e765dc,7aab3cb1738b2388ec3ffeca2764880ecf1f72b18244f8b86829de4c7bc35727,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r192/seed42/manifest.json,bc1d8c1a1f0ad99469358cd83b2c6aefacd6bbe31a77f95ee833113dbc8423a5,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r192/seed42/completion.json,5944c4140851a19a8d4f38f9863530c99996b872499b285abfec3f448e9f008c,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r192/seed42/last.pth.tar,1ffd53de2c5b1f31cbb2283dbba10429f45867c04fa04971798d61e812e973cb,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r3_r192_seed42.json,f42082a65fa6e18bd040c2c6112df306ffe829c0b37a797dd8ea593ca847d027,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T21:44:27+00:00,2026-08-18T03:15:06+00:00,True
mn_l4,192,spatial_r4,42,200,epoch199_ema_top1,71.08,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r192/seed42/summary.csv,f2a0c0f4a6b20086e27c2cdec88eec78d279819f314d03a4c8c3230bcf0d0cb3,0899c6d565e921ab348745844b148af8e4252b4bfe19d5985426f9be998934c8,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r192/seed42/manifest.json,8eb5d4a54d92f7bbe0c94da4043a2d141143070603029b4affbe3e54fe8760f7,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r192/seed42/completion.json,4d1033c19e09d6b16bde6c9aa51923a9aa26b38cd9a05c6ca93dbbf1a7fbdc9b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r192/seed42/last.pth.tar,645029428653ce5ee9b928eb78038d42312efbdbeef4ba56e4667bcd650a4f03,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r4_r192_seed42.json,30c1bce5830defb268eac10236c7facb6627240227df2b12b788731f970d5ed4,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T21:44:27+00:00,2026-08-18T03:15:14+00:00,True
mn_l4,192,spatial_r8,42,200,epoch199_ema_top1,68.81,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r192/seed42/summary.csv,df0bd9e8c299a49ddb467c2ea6cf77cd254bfc73ee3bfb2bf6d94efda47167ae,7001124872d61891f26f985f86dff0ce549264f3f8c4ab50cc80c851036f9e03,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r192/seed42/manifest.json,4674f27b5c0ea8be424a641f479bf0c962db5b41e527ff6a9ecb27e11bf7ecec,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r192/seed42/completion.json,1948818d508ba7c0b87e2dd891c7806b5736b77d82820a9305f807b289a3dfea,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r192/seed42/last.pth.tar,ae28e12dfc4104d4ed867dd38657f8c33b942a5305965b7cac627f33f69bcbd8,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r8_r192_seed42.json,c2f4dcd8d2d4cab1e5bb925c89a943cfb76e6a0a9ead28d68b4af1066cfd90ba,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T23:36:04+00:00,2026-08-18T05:32:09+00:00,True
mn_l4,224,flat_w8_historical,42,200,epoch199_ema_top1,69.87,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r224/seed42/summary.csv,588b7d8c133fc7de24b667d9f47a8c8f12f7a74b3303670f4c74076124b30378,76bd0b5a197b7145b009f15d5310d92e17548d26db4cda1d75058d29c863090c,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r224/seed42/manifest.json,395b60f8625f059881364d38ebee355d0b8d625e9f00fa1f3eb39cbc4a300cba,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r224/seed42/completion.json,f33090e82fb696051a0c65d968e11467439615f33a3efecd23559e61c89726cc,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r224/seed42/last.pth.tar,3cb6794871b3ba05358f542528ccfb70c205b8aa510d11a9be81a01a866c7497,False,,,2a0c7ff66c32eb167aef459fdc04d3d188deb0d2c6f1d0428dcf1b3cceedc94d,8124e12a905b10e37a95d06e877aea7d5219be6f1026074c4ea1d196eed91ce3,2026-08-13T15:42:14+00:00,2026-08-13T21:30:42+00:00,True
mn_l4,224,global,42,200,epoch199_ema_top1,68.21,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r224/seed42/summary.csv,bf735e4436998015a5e018848f5727953833c389a45ac4ba1b3d656065b9ab93,2f043ded21a0dd89ebcbb54d5e4e1397ae093aadce8c289e81c6c0e77b654b09,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r224/seed42/manifest.json,9349a8d3576af14ce373837448fdbbfe57998b66b5de0740143c690b29104c83,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r224/seed42/completion.json,d9f6db5c6435ddbe2c05adab745dcefaecbee762d3058b453ec1afc8fa19e353,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r224/seed42/last.pth.tar,efe86c69f7a034113ec72ba5ac286d170c6f8723354c55776a63e489b2abefc5,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_global_r224_seed42.json,97a356de1e3eed4ba50105fece32d08b74783963a73d90d94408fc14e6b523e3,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T02:31:24+00:00,2026-08-17T07:31:00+00:00,True
mn_l4,224,spatial_r1,42,200,epoch199_ema_top1,67.78,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r224/seed42/summary.csv,08fd951dffdccf8281b02a95015da5134b3103d78349fd73cd13864f230cef04,20c7b23be8b5e371100fdabfa042eadeaeabb1ddabb1fce2a9459999a2cd4658,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r224/seed42/manifest.json,04df56786f7ebd8cb9c47ce49020e4b5703a74fc375b752191b4f47a2ae35ddc,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r224/seed42/completion.json,49d606c1910cd890e3338eab8d9661ae952ce2b21a9159ca371523ac156114b6,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r224/seed42/last.pth.tar,7a50b14dcf455831f087047c6162c8484ed9c710d6a54ab26df192c80217b99c,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r1_r224_seed42.json,75a258d667bc0b7282bd5d54c7bb5bf85f9078bda9bb2f85a0c287c3a25ead23,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T02:53:11+00:00,2026-08-17T08:01:20+00:00,True
mn_l4,224,spatial_r2,42,200,epoch199_ema_top1,70.58,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r224/seed42/summary.csv,ecef7ddc302904328370870c535747d63fb098f78ce8563b585edfecbebdb3c5,4bbd84a2ebd099e91183a16b71a70080033c8653785ef44bc088eccf02a4a3f5,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r224/seed42/manifest.json,3a26052eb12bfed710d1d4b857daa0df170147abd96b416a322958d35617e8d1,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r224/seed42/completion.json,d86e4b1e7286c14550ae338e908820ab451291e6c5971e585b703d89a0f38fff,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r224/seed42/last.pth.tar,5fe1dada44fba05b67a6452ff32f364175d35cf85c0144537c90e34caba9fcd9,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r2_r224_seed42.json,278b382e6f674a2109a0a8157a0b5cb06c6f8bb0fc676ca3898d453aa3978837,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T07:32:01+00:00,2026-08-17T12:41:17+00:00,True
mn_l4,224,spatial_r3,42,200,epoch199_ema_top1,70.52,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r224/seed42/summary.csv,cba18b911aed54c5dae4b1c7af0e70c17b771f0ab061f7c213796755f3b2041d,44df8f85bf642a29f5b527b80f6b6a1e41a052edcb3fea2519069d1b52656413,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r224/seed42/manifest.json,0a6c2f36aeb142364eb1b6751a8c97e65943745b6b878f2d9235f5f0611c355a,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r224/seed42/completion.json,be5786e43ba3976312b91f08834c901605b5a12c6fda8986b5c4b08e2e2b2856,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r224/seed42/last.pth.tar,99642ea89be3306a7d616a9d0edd67010153711e12884c308d00a60177dd2c8e,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r3_r224_seed42.json,a23a06e93e73c7fd2f72a6760eb8196fb17d37f01a4a0146ec4b41ab22e1c671,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T08:02:20+00:00,2026-08-17T13:11:43+00:00,True
mn_l4,224,spatial_r4,42,200,epoch199_ema_top1,70.48,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r224/seed42/summary.csv,733e4035de14209473f913f5d9687610bb9dcbf7ad5c02df9cc21f81dd2b68de,ad2a976d108530f3816c4ae2dff773620ae73a03654b53d46eb3b51f3ca0418e,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r224/seed42/manifest.json,cd4719d53ac2feeccbf9153593d7d983cba49cde23e95246fdb70cef2503afca,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r224/seed42/completion.json,79a7e6633bc2b82658d36b65dd7abe9df225c813f89cc7574a99bb82c91010e6,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r224/seed42/last.pth.tar,cbbf34359f501ec97d2e61372f20098fb4ccc09ec7724ac5fa8ffbfd9a407b13,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r4_r224_seed42.json,731cce1758853d0f4d4adeaddbfd35791333907f2cbce0be2b0f4db6c7a6bb53,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T08:09:25+00:00,2026-08-17T13:20:39+00:00,True
mn_l4,224,spatial_r8,42,200,epoch199_ema_top1,68.09,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r224/seed42/summary.csv,de20930d1e23c0cce76d5db79e8d2b0f75141acda0c4002e830833940faf51b5,b578d1f201a97ae33be9c8c7bdad3f412e37f24277556fe7433c3c9176d479cf,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r224/seed42/manifest.json,93a37bcb7b41600cfca3e3abd3fab50e82cbefe2a05489d39f11b9ecc01697a4,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r224/seed42/completion.json,dc078f38fb6a00fe485f5a430f9f822674dd324fd61cd3325901a9c4bc3f3734,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r224/seed42/last.pth.tar,3ff11f3e08dca498a9b0bf87c9a1a698ca07e5405feb269a438b7116b1d1e5b9,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r8_r224_seed42.json,e5e1ebe11372731201026d3df5882ccc9667021e3ebf9d34f0c0f31a4ab690c1,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T09:02:49+00:00,2026-08-17T14:20:07+00:00,True
mn_l4,256,flat_w8_historical,42,200,epoch199_ema_top1,68.3,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r256/seed42/summary.csv,2bc754a9099feeff3db9d59832baf1cbc8f6d1c4558574e51aed708f56a17e6d,177df4a85364c0833d9d13e97e8e87abc616eb867922e8beab1315c0a1213589,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r256/seed42/manifest.json,43c51d6df52e4bef3a96b7801aa21c5bd4481807981217370e4e560b8a292736,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r256/seed42/completion.json,4320ad0ab62e225fc7617671b4a182a979c03a3d61af003728070aea45063d3b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r256/seed42/last.pth.tar,5c6dae5bef48b38d1675c2bb7514a92f9fcdf4b1878753caa0bcae7a0a5e6cdf,False,,,2a0c7ff66c32eb167aef459fdc04d3d188deb0d2c6f1d0428dcf1b3cceedc94d,8124e12a905b10e37a95d06e877aea7d5219be6f1026074c4ea1d196eed91ce3,2026-08-13T10:55:33+00:00,2026-08-13T18:54:26+00:00,True
mn_l4,256,global,42,200,epoch199_ema_top1,67.35,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r256/seed42/summary.csv,f4e9cc8eca1ae66413ab62eb5f98641c37a7f4740baea94f75e61bbf4bfebe63,d0e3440d4843b164deae594555e66d74d70485703bb21d958d348a379b7143ae,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r256/seed42/manifest.json,c57f7e8ba63220d09c9aff6e4752b6d7bc6c55b528b1fdf406154f26c9b3087b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r256/seed42/completion.json,baf5d3dee76c178f9d5b78466a87bbc51f0823f30df9e32660e8719215b00e64,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r256/seed42/last.pth.tar,6679bfaae05ff97fd9612d348e4697ca591ee15eea8f11125e34767695d5058d,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_global_r256_seed42.json,2a7afa4b0fbb495c706ea68cfe917d6a955c4337721fca1a3cb61c90ca8a34d1,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-16T10:58:00+00:00,2026-08-16T17:46:46+00:00,True
mn_l4,256,spatial_r1,42,200,epoch199_ema_top1,66.94,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r256/seed42/summary.csv,e1ca90a8c5f4bea8192acd53e609e5f34ae555b91b494fc34e547fe79c0dc99f,bf744fcd4af30225a0e4495f474f0b5c907c1e4c0b6e83cfa78cc6e9df169d7e,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r256/seed42/manifest.json,c4060686ef04a8df116a1c8dae7838c4d465c570d0dcc02186163f92265c9df6,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r256/seed42/completion.json,eefdce7513c2fe9e30ffe1fb87dd118ddf835c4bd4e2b20eabc3c667b5d5393e,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r256/seed42/last.pth.tar,9d2bc77871cc3c71be46d83234c17bd7c574d926e997361d87443da6fc9ceb6c,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r1_r256_seed42.json,7332c985349ea02e69c0e1ec83b2731afcbfd86f22a7ef3045292ae7804169b8,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-16T12:06:27+00:00,2026-08-16T19:12:59+00:00,True
mn_l4,256,spatial_r2,42,200,epoch199_ema_top1,67.94,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r256/seed42/summary.csv,99d2950f8ad0c7c1530a05499c25b83a79a2ca893d9aec1091d6ea23f4376ee8,9949dce2d1e4cf2ae0f2c918f5f5270a40d6e77da58c293cfd13459ae2542062,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r256/seed42/manifest.json,2034ec6b4c182535e3ffb4f72d58a4cdc9ea5b6c357e27374411ab99f7669deb,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r256/seed42/completion.json,8fde936868b6ee2e7052fb72588c433b3f6cabe686e20728e5245abc08fbc053,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r256/seed42/last.pth.tar,ba7ddf1f53ed633d72da61522db1a960db9df99564174934011b8d7f33573520,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r2_r256_seed42.json,baaf9f7b46b2a64f90955bc5c2efa3641f665125acc9333112c8638f6bb3085d,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-16T16:55:46+00:00,2026-08-17T08:12:51+00:00,True
mn_l4,256,spatial_r3,42,200,epoch199_ema_top1,69.4,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r256/seed42/summary.csv,9a14b81873a8edde336fe1726206acf3d4e70163effa418cd486a73c7ab92083,5099980401caf47c54f2e792192440a5d7327279f19065eaac3c1dff13cce7f0,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r256/seed42/manifest.json,d5b22205ce03358afa3a19168d9c932818060b601da4f166cb7c9356242ef39b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r256/seed42/completion.json,70ee04c81f5f81b69a976a54a35ac37aa15f6611f4326f6afa38cb144cd20967,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r256/seed42/last.pth.tar,fb9bf4fd960e2ae05892affc494a5a0e89e721203ecf962886a3f11367b65dff,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r3_r256_seed42.json,3df8fce5034b254f526e3a274d383ab30269e84e02e53fd5c37ebc08d162d53a,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-16T17:47:36+00:00,2026-08-17T00:48:33+00:00,True
